00004d2ac9316e22dc007ab2243d6fcb239e707d	310e4c19-d810-42f1-947f-76889e8bfcf2	angels of light	224
00004d2ac9316e22dc007ab2243d6fcb239e707d	38f0dd4f-bcbb-4e7a-afae-a41a2bbf9d74	the legendary pink dots	204
00004d2ac9316e22dc007ab2243d6fcb239e707d	e754303f-655e-41f4-9dbe-b11b5614bd3d	charalambides	193
00004d2ac9316e22dc007ab2243d6fcb239e707d	90fc1dbf-7590-4aba-94b6-99a7ea4c17cf	festival	167
00004d2ac9316e22dc007ab2243d6fcb239e707d	29f997d3-c5dc-4730-a64d-87240ca12f2c	fern knight	137
00004d2ac9316e22dc007ab2243d6fcb239e707d	172e1f1a-504d-4488-b053-6344ba63e6d0	nick cave & the bad seeds	135
00004d2ac9316e22dc007ab2243d6fcb239e707d	04da97fa-771b-4010-bad9-6f5cd9ee9ec0	fovea hex	121
00004d2ac9316e22dc007ab2243d6fcb239e707d	d3b12fb1-0a1d-4e4d-b84b-76765ee3dc28	amanda rogers	119
00004d2ac9316e22dc007ab2243d6fcb239e707d	41eecc74-40a4-4b9e-93ab-0a1bedd22810	lux interna	114
00004d2ac9316e22dc007ab2243d6fcb239e707d	99de0440-9936-46a6-9324-ede040f1e09e	nalle	110
00004d2ac9316e22dc007ab2243d6fcb239e707d	90cc2464-234e-4da0-b39b-576f36e633bc	antony and the johnsons	107
00004d2ac9316e22dc007ab2243d6fcb239e707d	06ae569e-0b5b-4cd7-aded-98c3ad743ca3	marissa nadler	107
00004d2ac9316e22dc007ab2243d6fcb239e707d	54a55229-e611-439f-928e-d89919ff9d29	a silver mt. zion	106
00004d2ac9316e22dc007ab2243d6fcb239e707d	6e9ac29b-798c-4af7-8d9e-55cdc72a999c	einstürzende neubauten	105
00004d2ac9316e22dc007ab2243d6fcb239e707d	d67e6b0a-d2c6-4e4a-ba30-7834701535a1	marc almond	105
00004d2ac9316e22dc007ab2243d6fcb239e707d	b6fd87b6-c2ce-4241-a11f-fea34a9bd028	mariee sioux	100
00004d2ac9316e22dc007ab2243d6fcb239e707d	87c5dedd-371d-4a53-9f7f-80522fb7f3cb	björk	99
00004d2ac9316e22dc007ab2243d6fcb239e707d	c139d092-9457-40ec-8130-e11d4cbcfb56	bill fay	92
00004d2ac9316e22dc007ab2243d6fcb239e707d	ac18f936-0086-4bd1-a8ea-629e2c35a906	nurse with wound	88
00004d2ac9316e22dc007ab2243d6fcb239e707d	85235e76-ab2e-4c4b-98c3-b95ace886983	baby dee	71
00004d2ac9316e22dc007ab2243d6fcb239e707d	b5787b3c-cc35-44eb-ba7a-5746c562383c	ghq	71
00004d2ac9316e22dc007ab2243d6fcb239e707d	6dd4abcc-0321-4ac0-b3bf-0a9422c450d9	daniel higgs	67
00004d2ac9316e22dc007ab2243d6fcb239e707d	3b9a56f3-9f6c-4896-b4d1-c725a6949b29	flairck	66
00004d2ac9316e22dc007ab2243d6fcb239e707d	52adfa3f-a578-4b86-8aaa-3b35d25bf91d	jack rose	66
00004d2ac9316e22dc007ab2243d6fcb239e707d	e45cc18b-8cda-423b-8763-91e0303614e3	castanets	64
00004d2ac9316e22dc007ab2243d6fcb239e707d	8c8f9dac-47fd-4f83-a54d-87137cf2bed3	john jacob niles	57
00004d2ac9316e22dc007ab2243d6fcb239e707d	41329429-ea2b-4227-b6fb-1f7b5f588f06	the revolutionary army of the infant jesus	57
00004d2ac9316e22dc007ab2243d6fcb239e707d	ffc1df1a-8cfb-4c34-adfa-b63cb7cfd36b	carter tutti	56
00004d2ac9316e22dc007ab2243d6fcb239e707d	215b253c-fdbb-47d9-a564-ca7781e2fbdc	the one ensemble	55
00004d2ac9316e22dc007ab2243d6fcb239e707d	17c550d0-3dd0-4390-b01a-ba43a02095c2	orion rigel dommisse	54
00004d2ac9316e22dc007ab2243d6fcb239e707d	7018122c-11ee-4687-b711-48bab2e6a490	jocelyn pook	53
00004d2ac9316e22dc007ab2243d6fcb239e707d	46e8a8ee-d2cd-4165-9725-02f72d0027a9	matmos	53
00004d2ac9316e22dc007ab2243d6fcb239e707d	7d209631-ccb8-4a87-8516-64abe4c22dba	ulver	52
00004d2ac9316e22dc007ab2243d6fcb239e707d	d735497b-25f9-4503-8fb5-f50150730c18	ane brun	51
00004d2ac9316e22dc007ab2243d6fcb239e707d	c7b2bcd6-827f-4a09-a914-8a23ce137475	soisong	51
00004d2ac9316e22dc007ab2243d6fcb239e707d	b7cef615-5d43-463f-9032-5d3bc0d96b7f	a hawk and a hacksaw	45
00004d2ac9316e22dc007ab2243d6fcb239e707d	13a77373-762b-409e-8d7f-1005c5239ef7	frank london	45
00004d2ac9316e22dc007ab2243d6fcb239e707d	8d936df1-9da6-4b11-87c3-7bb8fd8a62c4	michael gira	44
00004d2ac9316e22dc007ab2243d6fcb239e707d	1b9ddfca-2a5c-438b-9457-720cc51f93a3	larkin grimm	43
00004d2ac9316e22dc007ab2243d6fcb239e707d	a923f346-af54-4404-a170-82dd64ce1fb6	pelt	41
00004d2ac9316e22dc007ab2243d6fcb239e707d	73dc215e-1fb3-4296-9f77-1bedaa7665f2	jean parlette	40
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	c14b4180-dc87-481e-b17a-64e4150f90f6	opeth	106
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	af8e4cc5-ef54-458d-a194-7b210acf638f	cannibal corpse	48
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	eaaee2c2-0851-43a2-84c8-0198135bc3a8	elis	31
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	d3ff3c70-c897-433d-899c-b838670fcb12	amoral	29
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	5b687684-ad34-4a9f-b425-0e7aa81fbd38	amon amarth	26
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	985c5cc9-2dc1-49ac-8806-5b66586a2d58	riverside	24
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	9d30e408-1559-448b-b491-2f8de1583ccf	dark tranquillity	17
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	1e1ebd69-65e9-45aa-8a8f-0930a53cc7ee	atrocity	16
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	b7226a54-4ae2-45e7-a5e4-2f2800475edb	kromlek	16
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	2449300a-6ca7-45da-8102-22789d256475	kamelot	14
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	d2c2707a-e9d5-443f-9112-23cb2f42d553	novembers doom	14
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	72ae540c-514f-4c05-b05d-e6297e0ce4da	poe	14
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf		rock universal	14
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	d1353a0c-26fb-4318-a116-defde9c7c9ad	dido	13
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	8c32bb01-58a3-453b-8050-8c0620edb0e5	stone temple pilots	12
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	020bfbb4-05c3-4c86-b372-17825c262094	audioslave	11
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49	katatonia	11
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	166ef05e-53f7-44b8-a5d5-3944c188e12d	ark	10
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	51d51dbe-b13a-4169-a3f6-c9f6c8b9908a	circus maximus	10
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	17167af8-c1da-45cc-bba2-9d23f068b7a3	dimmu borgir	10
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	dbb3b771-ae77-4381-b61c-758b5b7898ec	death	9
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	56956605-de13-467a-9348-1a92ee2bc27b	månegarm	9
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	d7381ee3-d8ac-4622-ae9a-7e659143eacb	cynic	8
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	50eec634-7c42-41ee-9b1f-b41d9ca28b26	korpiklaani	8
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	2f04ad1f-9f97-41d0-a09c-59c40dfe9cd1	my dying bride	8
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	53f5c37f-8516-46d4-b66e-bf008cea9433	brujeria	7
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	3d46727d-9367-47b8-8b8b-f7b6767f7d57	agalloch	6
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	4bd95eea-b9f6-4d70-a36c-cfea77431553	alice in chains	6
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	24f1766e-9635-4d58-a4d4-9413f9f98a4c	johann sebastian bach	6
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	8d5291bc-e960-428a-9004-b5ab9c171dd2	kalmah	6
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	d5f106bf-f24a-43e0-a0af-73bc8cb81081	farmakon	5
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	f57e14e4-b030-467c-b202-539453f504ec	children of bodom	4
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	ef58d4c9-0d40-42ba-bfab-9186c1483edd	dragonforce	4
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	7b2f87f6-db90-464e-a27a-deb4f7219e90	dredg	4
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	8f60a47c-015b-4b70-957c-0871347d1b1d	green carnation	4
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	f7c65346-9631-4220-9188-5e90baae58d5	pain of salvation	4
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	4e0dffde-ad2d-45b7-9c75-d57ce55de061	rhapsody of fire	4
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	20883363-1ea4-4d72-ad72-c0e767038f3e	the mars volta	4
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	66fc5bf8-daa4-4241-b378-9bc9077939d2	tool	4
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	e631bb92-3e2b-43e3-a2cb-b605e2fb53bd	arch enemy	3
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	35f92c4a-69d0-4ed1-ab9e-05259db89d14	at the gates	3
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	8b8ab7a4-add8-4353-a586-e1086e521af8	compay segundo	3
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	6e64cbfa-1a60-450e-81f4-c044c868ab24	ensiferum	3
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	320112c6-9a63-4c2b-b0cc-d2b88fce290a	naglfar	3
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	7d093650-89be-4108-842b-ba7f5367504b	nevermore	3
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	02fc3032-e491-46b8-8742-9859e4906dcc	old mans child	3
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	66e6a03d-3306-4508-9eaf-40be9527b4f7	shade empire	3
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	cc0b7089-c08d-4c10-b6b0-873582c17fd6	system of a down	3
000063d3fe1cf2ba248b9e3c3f0334845a27a6bf	7e482754-d3f6-49e5-b351-235849754e26	tristania	3
00007a47085b9aab8af55f52ec8846ac479ac4fe	0110e63e-0a9b-4818-af8e-41e180c20b9a	devendra banhart	456
00007a47085b9aab8af55f52ec8846ac479ac4fe	69158f97-4c07-4c4e-baf8-4e4ab1ed666e	boards of canada	407
00007a47085b9aab8af55f52ec8846ac479ac4fe	e162b2eb-6a42-4240-8c1b-c94d9a0acb73	cocorosie	386
00007a47085b9aab8af55f52ec8846ac479ac4fe	f22942a1-6f70-4f48-866e-238cb2308fbd	aphex twin	213
00007a47085b9aab8af55f52ec8846ac479ac4fe	0c751690-c784-4a4f-b1e4-c1de27d47581	animal collective	203
00007a47085b9aab8af55f52ec8846ac479ac4fe	ef954679-5ee7-4016-acef-7ac71f2fa3d8	atmosphere	189
00007a47085b9aab8af55f52ec8846ac479ac4fe	cb69e1f1-bc76-4df5-93c9-cf97dd8a3b5c	joanna newsom	184
00007a47085b9aab8af55f52ec8846ac479ac4fe	cb67438a-7f50-4f2b-a6f1-2bb2729fd538	air	178
00007a47085b9aab8af55f52ec8846ac479ac4fe	8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11	portishead	162
00007a47085b9aab8af55f52ec8846ac479ac4fe	10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8	massive attack	149
00007a47085b9aab8af55f52ec8846ac479ac4fe	2eada8f8-056a-4093-bbc2-004909ce743b	broken social scene	144
00007a47085b9aab8af55f52ec8846ac479ac4fe	52074ba6-e495-4ef3-9bb4-0703888a9f68	arcade fire	143
00007a47085b9aab8af55f52ec8846ac479ac4fe	7e54d133-2525-4bc0-ae94-65584145a386	plaid	133
00007a47085b9aab8af55f52ec8846ac479ac4fe	ce5ddfcd-bd2e-487a-b06a-cae007dc112e	fog	132
00007a47085b9aab8af55f52ec8846ac479ac4fe	fc61dd75-880b-44ba-9ba9-c7b643d33413	prefuse 73	121
00007a47085b9aab8af55f52ec8846ac479ac4fe	6d7b7cd4-254b-4c25-83f6-dd20f98ceacd	m83	118
00007a47085b9aab8af55f52ec8846ac479ac4fe	24786816-025f-49f4-9787-4945a3311f96	the flashbulb	118
00007a47085b9aab8af55f52ec8846ac479ac4fe	36bfa85f-737b-41db-a8fc-b8825850ffc3	pavement	117
00007a47085b9aab8af55f52ec8846ac479ac4fe	7b885d42-3c41-4f43-9944-a5855ec5155e	goldfrapp	109
00007a47085b9aab8af55f52ec8846ac479ac4fe	630662ea-1c7d-4208-99fd-ba3afec20f0c	amon tobin	106
00007a47085b9aab8af55f52ec8846ac479ac4fe	c8fc1732-d191-4a29-a33a-410f98eff13b	sage francis	106
00007a47085b9aab8af55f52ec8846ac479ac4fe	3bcff06f-675a-451f-9075-99e8657047e8	four tet	100
00007a47085b9aab8af55f52ec8846ac479ac4fe	e0b267df-9e16-4fd3-abb2-b47e61e7a2aa	brother ali	96
00007a47085b9aab8af55f52ec8846ac479ac4fe	509f20b2-5df3-4aec-9bbc-002131fb3f99	max richter	94
00007a47085b9aab8af55f52ec8846ac479ac4fe	5dc8a187-443d-4fb2-a0fc-209ef241b9ce	why?	91
00007a47085b9aab8af55f52ec8846ac479ac4fe	410c9baf-5469-44f6-9852-826524b80c61	autechre	86
00007a47085b9aab8af55f52ec8846ac479ac4fe	a74b1b7f-71a5-4011-9441-d0b5e4122711	radiohead	86
00007a47085b9aab8af55f52ec8846ac479ac4fe	7b05d6fe-91e8-4cb9-a401-2a13b1578716	susumu yokota	85
00007a47085b9aab8af55f52ec8846ac479ac4fe	7756e3dc-f44c-4678-a7bc-d1b31204a963	electrelane	84
00007a47085b9aab8af55f52ec8846ac479ac4fe	a506f761-2c22-4b2f-8a94-bd748c2c8f75	neutral milk hotel	83
00007a47085b9aab8af55f52ec8846ac479ac4fe	0a77bec1-12ef-4caa-b36a-f533001fcd29	bent	81
00007a47085b9aab8af55f52ec8846ac479ac4fe	328068c9-ee60-408e-8c24-b1dc1ae08b94	vetiver	80
